id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3809,1119,20,20,2,12,4,no,yes,1
3810,958,15,28,14,11,4,no,yes,1
3811,2772,18,8,2,21,28,yes,no,5
3812,922,24,20,2,12,10,no,yes,2
3813,4089,39,3,20,15,16,no,no,1
3814,3009,39,5,20,23,14,no,no,2
3815,1018,17,16,6,12,10,no,yes,2
3816,854,18,8,2,11,10,no,yes,2
3817,4225,34,7,32,23,26,no,no,5
3818,1143,24,24,6,11,8,no,yes,1
3819,1294,16,12,14,19,10,no,no,2
3820,1838,18,8,10,23,4,no,no,1
3821,1992,18,12,6,17,8,yes,no,1
3822,4172,34,1,44,23,26,yes,no,5
3823,3684,30,7,60,17,12,yes,no,1
3824,2557,18,28,6,17,12,no,no,2
3825,3462,38,5,48,15,30,no,no,4
3826,1097,20,12,14,12,10,no,yes,1
3827,2770,19,28,2,19,12,no,no,2
3828,785,24,8,2,12,8,no,yes,2
3829,2851,15,20,10,23,22,no,no,5
3830,1483,20,24,10,21,6,no,no,1
3831,941,16,20,6,12,8,no,yes,1
3832,2426,20,20,2,21,18,no,no,5
3833,682,24,12,6,11,10,no,yes,1
3834,2509,18,8,10,19,20,no,no,4
3835,4046,36,7,44,19,30,no,no,4
3836,1038,17,12,10,12,8,no,yes,2
3837,3851,39,1,36,23,26,no,no,5
3838,600,22,20,14,11,4,yes,no,2
3839,3374,38,7,16,17,22,no,no,4
3840,3310,33,7,20,17,28,no,no,5
3841,3182,38,5,44,21,20,no,no,5
3842,504,19,8,14,11,10,yes,no,2
3843,1165,15,16,10,11,4,no,yes,2
3844,1132,18,16,2,13,4,yes,no,1
3845,3317,36,1,32,23,16,no,no,1
3846,3272,36,3,40,21,28,yes,no,5
3847,4322,36,7,36,15,20,no,no,4
3848,1114,22,20,2,11,10,no,yes,1
3849,3107,34,5,40,23,22,no,no,4
3850,4117,32,5,24,23,12,no,no,2
3851,3063,33,5,32,19,28,no,no,5
3852,893,24,16,2,12,8,no,yes,2
3853,1661,20,28,6,19,4,no,no,2
3854,1920,24,20,14,21,8,yes,no,1
3855,2476,17,16,14,17,14,yes,no,1
3856,1695,16,28,14,23,8,no,no,2
3857,3983,35,7,56,19,14,no,no,1
3858,1948,18,20,2,23,8,yes,no,1
3859,2320,19,8,10,17,16,yes,no,2
3860,2450,21,28,10,17,12,no,no,1
3861,4141,35,3,52,17,28,no,no,4
3862,3612,32,7,28,17,20,yes,no,4
3863,4110,35,3,60,17,24,no,no,5
3864,1563,20,16,2,15,4,no,no,2
3865,4154,33,7,48,17,14,no,no,1
3866,4147,30,7,44,15,22,no,no,4
3867,2267,23,8,2,19,30,no,no,5
3868,3539,31,1,24,21,26,no,no,5
3869,3771,33,7,44,15,12,no,no,1
3870,2217,17,24,14,19,22,no,no,4
3871,3557,30,1,20,19,20,no,no,5
3872,533,22,20,6,12,4,no,yes,2
3873,3036,31,7,48,17,26,yes,no,5
3874,1477,16,20,6,21,4,no,no,1
3875,4259,36,7,36,23,16,no,no,2
3876,792,20,20,10,12,10,yes,no,1
3877,846,16,20,14,11,8,no,yes,1
3878,2416,22,24,6,23,16,yes,no,2
3879,2262,16,8,6,15,14,no,no,2
3880,3288,33,5,60,23,26,yes,no,5
3881,2403,16,12,14,19,12,no,no,1
3882,3198,34,7,28,17,22,no,no,4
3883,3209,38,5,24,21,30,no,no,4
3884,4050,39,7,52,23,18,no,no,5
3885,3838,36,5,20,15,24,no,no,4
3886,4134,30,7,60,19,22,no,no,5
3887,3641,36,3,56,19,16,no,no,2
3888,3840,39,3,24,19,26,yes,no,4
3889,1942,22,12,6,23,8,no,no,1
3890,1645,21,8,10,19,4,no,no,2
3891,3842,39,5,56,21,24,no,no,5
3892,2581,17,8,14,17,24,no,no,5
3893,3345,33,5,44,19,30,no,no,5
3894,4306,36,3,16,21,26,no,no,4
3895,3200,33,5,48,23,12,yes,no,1
3896,2113,16,12,6,21,26,no,no,4
3897,1498,20,12,14,19,6,no,no,2
3898,1257,20,16,10,23,4,no,no,2
3899,3162,37,5,56,19,16,no,no,1
3900,3685,32,3,20,21,24,no,no,5
3901,4035,32,1,20,17,24,no,no,5
3902,4336,39,7,28,15,28,yes,no,4
3903,3412,35,1,16,21,20,yes,no,4
3904,4211,30,3,60,19,12,no,no,2
3905,1241,16,12,2,21,10,no,no,2
3906,3152,36,5,20,19,22,yes,no,4
3907,3062,39,5,52,15,16,no,no,2
3908,2164,23,12,2,17,24,yes,no,5
3909,4048,34,3,40,21,20,yes,no,5
3910,1933,18,12,10,15,6,no,no,1
3911,2508,18,28,14,19,12,yes,no,2
3912,2997,19,8,14,15,30,no,no,5
3913,928,18,24,14,12,8,yes,no,2
3914,3167,38,1,52,21,12,no,no,2
3915,2163,24,20,2,17,26,no,no,4
3916,3846,34,1,40,17,24,no,no,5
3917,1602,16,16,2,21,4,no,no,2
3918,4207,33,5,20,23,22,no,no,5
3919,3799,38,7,48,19,14,no,no,2
3920,728,17,28,10,11,6,yes,no,2
3921,1403,22,12,10,19,6,no,no,1
3922,749,21,20,6,12,4,no,yes,2
3923,1943,18,12,2,17,8,no,no,1
3924,2479,21,8,2,19,16,no,no,1
3925,740,22,12,6,11,6,yes,no,1
3926,1237,21,28,2,15,6,no,no,1
3927,614,16,24,14,11,4,no,yes,1
3928,2496,22,20,14,17,26,yes,no,5
3929,4321,35,5,40,21,22,no,no,5
3930,537,18,8,2,12,4,no,yes,2
3931,997,24,24,2,11,8,no,yes,1
3932,2988,15,12,10,19,24,yes,no,4
3933,2225,24,12,6,17,30,no,no,4
3934,757,24,12,14,12,8,no,yes,1
3935,1979,16,16,14,21,6,no,no,2
3936,2078,24,24,6,21,22,no,no,5
3937,3896,37,7,44,15,12,yes,no,2
3938,965,15,24,14,11,10,no,yes,2
3939,2764,17,20,6,15,20,yes,no,5
3940,2909,19,12,2,21,14,no,no,1
3941,3028,32,5,44,15,16,yes,no,2
3942,3059,36,5,56,17,24,no,no,5
3943,707,22,12,10,13,4,no,yes,1
3944,1379,16,16,10,21,6,no,no,2
3945,2473,15,20,6,17,14,no,no,1
3946,4060,36,7,36,19,28,yes,no,4
3947,3678,39,3,28,15,16,no,no,2
3948,2405,21,20,2,15,24,no,no,5
3949,2088,15,20,6,21,26,yes,no,4
3950,3141,36,5,56,17,24,no,no,5
3951,2740,15,16,6,17,26,yes,no,5
3952,757,16,20,6,13,8,no,yes,2
3953,1529,16,20,6,15,8,no,no,2
3954,2227,19,8,10,21,14,no,no,2
3955,1898,22,20,2,19,6,no,no,2
3956,3740,39,5,48,17,16,yes,no,2
3957,3854,32,1,44,23,28,no,no,4
3958,1358,16,16,6,17,6,no,no,2
3959,3466,38,1,44,15,20,no,no,4
3960,4066,35,1,56,17,14,no,no,2
3961,3681,31,7,28,21,20,no,no,5
3962,2483,16,28,14,19,22,no,no,4
3963,3257,38,3,48,19,14,no,no,1
3964,3392,35,7,16,21,28,yes,no,5
3965,3544,39,7,48,17,20,yes,no,4
3966,1229,16,24,6,15,4,no,no,1
3967,4250,33,1,36,17,14,no,no,2
3968,3653,31,7,32,23,22,no,no,5
3969,1013,20,12,2,11,8,no,yes,1
3970,1687,16,28,6,15,10,no,no,2
3971,2721,17,8,10,15,22,no,no,5
3972,2665,15,24,14,17,26,no,no,5
3973,3576,32,7,52,21,14,yes,no,1
3974,1246,18,28,2,17,4,no,no,1
3975,1268,20,12,2,23,6,yes,no,2
3976,3656,39,7,52,19,30,yes,no,4
3977,3476,32,7,48,15,16,yes,no,2
3978,1328,20,12,14,15,6,yes,no,2
3979,999,23,16,6,12,4,no,yes,1
3980,3847,36,3,32,21,28,no,no,5
3981,3965,35,3,32,17,22,no,no,5
3982,3591,39,3,56,23,28,no,no,4
3983,2121,15,24,2,19,20,no,no,4
3984,3711,30,7,44,19,26,no,no,4
3985,788,15,12,2,11,10,yes,no,2
3986,2138,23,28,2,21,20,no,no,5
3987,2823,23,8,10,23,28,no,no,4
3988,1253,16,28,10,15,10,no,no,1
3989,1300,22,28,10,15,8,yes,no,1
3990,1897,20,16,2,15,8,no,no,2
3991,3299,35,7,60,23,14,no,no,2
3992,1762,21,20,10,15,10,no,no,2
3993,3178,30,7,56,19,24,no,no,5
3994,2983,16,8,10,23,12,no,no,1
3995,1906,20,20,10,15,10,no,no,1
3996,1370,15,20,10,23,6,no,no,1
3997,2317,21,20,2,19,28,no,no,4
3998,662,22,28,6,13,10,no,yes,2
3999,2352,16,20,6,17,30,yes,no,5
4000,3033,39,7,56,21,28,no,no,4
4001,634,15,28,14,12,6,no,yes,2
4002,4111,31,3,32,23,20,no,no,4
4003,1953,22,16,6,17,8,no,no,1
4004,1474,18,16,2,23,10,no,no,1
4005,1638,17,8,14,21,4,no,no,1
4006,4281,38,3,20,19,26,no,no,4
4007,2919,17,8,10,19,16,no,no,1
4008,2155,16,24,10,23,26,no,no,5
4009,1102,18,24,2,11,8,no,yes,1
4010,3906,36,1,52,17,12,no,no,1
4011,1442,17,16,6,17,6,no,no,2
4012,3197,36,1,20,17,18,no,no,5
4013,2173,20,28,10,19,16,no,no,2
4014,3095,37,7,36,17,20,no,no,5
4015,2095,20,20,6,23,30,no,no,5
4016,3762,38,3,36,23,20,no,no,4
4017,3131,33,7,24,15,20,no,no,4
4018,558,17,16,2,12,10,no,yes,2
4019,3342,35,7,16,15,30,no,no,5
4020,2593,20,28,2,23,24,no,no,5
4021,697,24,8,6,13,10,no,yes,1
4022,3756,37,5,28,15,30,yes,no,5
4023,1116,17,12,2,11,6,yes,no,2
4024,1276,22,12,14,23,8,yes,no,2
4025,653,21,16,10,12,10,no,yes,2
4026,3311,37,3,44,21,30,no,no,4
4027,1976,15,8,2,19,10,yes,no,1
4028,3581,37,3,16,15,20,no,no,4
4029,3678,30,5,32,17,30,no,no,5
4030,2869,19,24,10,23,22,no,no,4
4031,3112,36,1,48,17,28,yes,no,4
4032,2089,23,20,6,23,22,no,no,4
4033,3654,33,1,32,19,30,no,no,4
4034,1951,15,8,14,17,8,no,no,1
4035,2350,19,16,6,23,30,no,no,5
4036,3684,38,3,56,17,28,yes,no,5
4037,1230,21,28,10,23,4,no,no,1
4038,2475,18,24,6,23,26,no,no,5
4039,611,15,16,2,12,10,no,yes,2
4040,723,19,24,10,13,10,no,yes,2
4041,2958,15,8,10,19,18,no,no,4
4042,4113,36,1,44,21,30,no,no,5
4043,1937,21,24,10,21,10,no,no,1
4044,2465,15,28,2,21,30,no,no,4
4045,2264,19,8,14,23,30,yes,no,5
4046,4220,39,7,20,19,20,yes,no,5
4047,3495,34,3,28,17,18,no,no,4
4048,4048,33,1,52,21,18,yes,no,4
4049,2878,16,20,14,23,12,no,no,2
4050,2439,15,28,2,19,20,no,no,5
4051,2286,21,16,10,19,30,no,no,4
4052,3343,38,7,24,19,16,no,no,2
4053,4275,36,5,24,23,16,no,no,1
4054,2602,17,8,10,15,28,no,no,4
4055,3891,34,7,60,15,20,no,no,5
4056,2769,21,8,2,23,24,no,no,4
4057,835,20,12,10,13,6,no,yes,2
4058,3350,36,1,32,21,22,no,no,4
4059,4320,33,1,28,17,14,yes,no,1
4060,3606,33,5,56,21,12,no,no,1
4061,1329,15,24,10,23,6,no,no,1
4062,2131,18,16,10,21,24,no,no,4
4063,2499,18,8,10,15,30,no,no,5
4064,2140,18,24,10,17,30,yes,no,4
4065,1739,23,28,14,15,10,no,no,1
4066,3945,31,1,52,19,18,no,no,4
4067,3850,33,1,20,15,20,no,no,5
4068,1419,18,20,6,23,8,no,no,2
4069,1038,16,8,14,13,8,no,yes,2
4070,3555,34,3,36,23,18,no,no,5
4071,2524,22,28,14,17,28,yes,no,5
4072,1313,21,28,14,23,10,no,no,2
4073,3126,30,1,56,23,14,no,no,1
4074,3023,36,3,44,19,14,no,no,2
4075,1102,24,16,2,12,10,no,yes,2
4076,3892,37,3,48,21,16,yes,no,2
4077,3039,35,3,36,23,24,no,no,4
4078,3591,34,1,48,21,16,no,no,2
4079,3747,36,5,16,17,24,no,no,4
4080,3207,34,5,56,15,12,no,no,1
4081,2059,17,12,6,17,26,no,no,4
4082,1689,21,20,10,15,4,no,no,1
4083,843,15,24,14,12,4,no,yes,1
4084,1777,18,16,2,15,10,no,no,2
4085,786,19,8,2,12,4,no,yes,2
4086,3840,35,1,56,17,26,yes,no,4
4087,853,17,28,6,12,6,no,yes,2
4088,4139,36,3,60,15,18,no,no,5
4089,4099,30,7,60,17,18,no,no,4
4090,1277,20,28,6,19,4,no,no,2
4091,688,19,28,10,13,4,yes,no,2
4092,2139,24,12,6,21,20,no,no,5
4093,4241,30,5,52,21,24,no,no,4
4094,3465,35,3,56,17,24,no,no,5
4095,3358,35,5,48,23,22,no,no,4
4096,3722,37,3,56,21,16,no,no,2
4097,3012,33,3,48,15,12,yes,no,1
4098,3738,30,5,20,17,26,no,no,5
4099,3223,31,1,52,15,12,no,no,2
4100,1736,22,16,14,23,8,yes,no,2
4101,754,21,20,6,11,6,no,yes,1
4102,1804,18,28,6,23,4,yes,no,2
4103,4099,33,5,44,23,26,no,no,5
4104,1175,23,28,10,11,6,no,yes,1
4105,3983,32,7,24,17,24,no,no,4
4106,3937,31,5,40,17,12,no,no,1
4107,1815,21,8,10,21,6,no,no,2
4108,2702,19,24,10,21,16,no,no,2
4109,3759,33,1,28,23,22,no,no,4
4110,1497,21,24,14,21,10,no,no,1
4111,1462,16,12,10,17,10,no,no,2
4112,1366,17,12,6,23,4,no,no,2
4113,804,19,12,14,13,8,yes,no,2
4114,675,22,28,2,11,10,no,yes,1
4115,1617,20,28,2,19,10,no,no,1
4116,1214,23,28,6,23,6,no,no,2
4117,4291,39,5,24,19,14,no,no,1
4118,1623,15,24,2,15,10,no,no,2
4119,3509,37,1,36,21,20,no,no,4
4120,3812,35,7,56,15,14,yes,no,1
4121,3208,34,3,24,23,28,yes,no,5
4122,1894,23,28,6,21,4,no,no,2
4123,1930,18,12,2,19,10,no,no,2
4124,4168,36,1,32,21,26,yes,no,4
4125,3388,37,7,32,19,24,yes,no,4
4126,1793,15,28,6,17,10,no,no,2
4127,531,22,24,14,12,6,no,yes,1
4128,1195,21,8,6,12,6,no,yes,2
4129,3606,35,5,20,15,20,no,no,4
4130,1283,15,28,10,15,8,no,no,1
4131,2555,16,24,14,21,14,no,no,2
4132,1363,23,20,10,21,4,no,no,1
4133,901,24,16,10,12,8,no,yes,1
4134,3498,32,5,20,17,12,no,no,2
4135,1536,20,20,2,21,6,yes,no,1
4136,2759,24,28,14,19,26,no,no,5
4137,825,22,8,14,13,6,no,yes,1
4138,4064,34,7,52,23,30,yes,no,4
4139,526,22,8,6,13,6,no,yes,2
4140,1998,20,16,2,23,10,no,no,1
4141,3325,37,3,32,19,16,no,no,2
4142,3263,33,7,40,19,14,no,no,2
4143,1041,22,24,14,11,4,no,yes,2
4144,3226,30,3,56,17,18,no,no,5
4145,2339,18,24,10,23,12,no,no,2
4146,1089,24,8,10,12,6,no,yes,2
4147,807,18,28,14,13,4,no,yes,2
4148,2447,16,20,2,21,18,no,no,4
4149,2706,16,20,10,21,30,no,no,4
4150,2703,16,8,2,19,14,no,no,1
4151,1401,21,28,6,23,4,no,no,2
4152,1876,24,20,6,17,10,yes,no,1
4153,2974,15,28,14,17,18,no,no,4
4154,3137,31,5,28,17,18,no,no,5
4155,1532,24,28,10,23,4,yes,no,1
4156,3851,35,1,36,17,22,no,no,4
4157,4306,34,5,56,15,30,no,no,4
4158,3619,34,7,16,17,18,no,no,4
4159,1011,24,12,6,12,8,no,yes,2
4160,796,16,24,14,13,6,yes,no,1
4161,4259,31,5,32,21,18,no,no,5
4162,4080,30,5,16,23,24,yes,no,4
4163,1316,15,8,2,23,4,yes,no,1
4164,3119,38,7,32,21,22,no,no,4
4165,541,19,16,14,13,6,no,yes,2
4166,576,23,24,14,11,4,yes,no,2
4167,2622,15,24,6,15,14,no,no,2
4168,973,16,24,2,11,8,no,yes,1
4169,3600,35,5,44,21,18,yes,no,4
4170,2318,16,20,14,23,28,no,no,4
4171,2545,15,24,6,21,16,no,no,1
4172,2605,19,20,2,15,16,no,no,1
4173,3142,37,7,60,17,20,no,no,4
4174,3212,33,7,52,23,16,yes,no,2
4175,557,21,24,2,12,10,no,yes,1
4176,674,21,8,2,13,6,no,yes,1
4177,1255,17,20,10,15,8,no,no,2
4178,1406,22,12,6,17,10,no,no,1
4179,2639,21,24,2,15,14,no,no,2
4180,2680,15,12,10,21,30,yes,no,4
4181,871,16,16,10,11,8,no,yes,2
4182,1237,23,12,2,23,8,no,no,1
4183,2804,15,16,10,21,26,yes,no,5
4184,1663,22,28,2,19,10,no,no,2
4185,846,16,28,14,12,8,no,yes,1
4186,588,17,16,14,13,4,yes,no,2
4187,2522,16,8,2,17,30,no,no,4
4188,4016,37,1,48,15,14,yes,no,2
4189,1812,19,20,6,15,8,yes,no,1
4190,2057,17,8,10,23,24,no,no,4
4191,3146,36,1,48,23,20,no,no,4
4192,1100,24,16,10,12,8,yes,no,1
4193,774,18,20,10,12,6,no,yes,2
4194,2049,18,12,10,21,26,no,no,4
4195,2808,21,8,2,15,24,yes,no,4
4196,1243,24,24,2,19,8,no,no,1
4197,754,24,12,6,12,4,no,yes,1
4198,2377,20,20,6,19,24,no,no,5
4199,1740,15,8,6,23,10,yes,no,1
4200,1377,19,20,14,21,10,no,no,1
4201,1318,23,16,6,21,8,no,no,2
4202,2045,20,16,6,15,24,no,no,5
4203,3809,33,3,36,19,14,no,no,1
4204,2260,17,8,10,23,18,yes,no,5
4205,958,16,8,6,12,10,no,yes,1
4206,3613,31,5,60,17,24,no,no,4
4207,531,19,12,2,13,8,no,yes,1
4208,3859,36,3,44,19,20,no,no,4
4209,1790,24,28,10,17,8,no,no,2
4210,2469,15,28,6,15,24,no,no,5
4211,2713,24,24,6,15,16,no,no,1
4212,4160,37,1,36,23,20,yes,no,4
4213,1268,23,28,14,19,10,yes,no,1
4214,1505,24,12,14,21,6,no,no,1
4215,3338,32,3,24,19,12,no,no,1
4216,3098,31,7,44,23,26,no,no,4
4217,2457,20,8,14,15,28,no,no,5
4218,1067,15,16,2,11,4,no,yes,1
4219,4137,33,7,44,23,20,no,no,5
4220,2831,17,8,10,15,28,no,no,5
4221,2964,15,24,6,17,16,yes,no,2
4222,2156,16,12,14,21,22,yes,no,5
4223,3699,34,3,44,19,24,no,no,4
4224,3799,37,3,16,23,26,no,no,5
4225,1196,18,28,6,11,4,yes,no,2
4226,1623,18,20,2,21,8,no,no,1
4227,1059,23,20,10,11,6,no,yes,2
4228,4082,30,7,20,23,18,no,no,4
4229,3650,39,1,60,15,28,no,no,4
4230,3099,38,1,20,19,24,no,no,5
4231,2564,24,8,2,21,16,yes,no,1
4232,3834,35,1,28,23,30,no,no,4
4233,1813,18,24,10,23,6,no,no,1
4234,3151,36,5,40,21,12,no,no,2
4235,1580,23,12,10,17,4,yes,no,2
4236,2299,23,16,14,19,26,no,no,4
4237,1058,15,20,14,13,10,no,yes,2
4238,1972,17,20,10,19,4,yes,no,1
4239,2334,17,20,14,17,14,no,no,2
4240,2101,15,16,14,15,22,no,no,5
4241,3808,36,7,24,15,12,yes,no,1
4242,4227,36,3,56,21,18,no,no,4
4243,3243,34,7,52,23,18,no,no,4
4244,2570,17,16,10,21,16,no,no,1
4245,1397,16,28,14,21,6,no,no,2
4246,3952,39,7,28,17,26,yes,no,4
4247,4020,37,1,16,19,28,yes,no,5
4248,1029,17,28,10,11,6,no,yes,2
4249,1366,20,8,6,17,6,no,no,1
4250,1957,16,16,10,21,10,no,no,2
4251,1382,20,24,2,19,8,no,no,1
4252,3947,37,5,36,19,26,no,no,5
4253,788,21,12,6,12,4,yes,no,1
4254,4165,30,1,16,21,18,no,no,4
4255,1638,22,12,14,21,6,no,no,1
4256,3698,39,3,28,17,24,no,no,4
4257,4126,37,5,16,17,22,no,no,5
4258,828,16,12,10,11,10,yes,no,1
4259,4002,37,3,60,17,14,no,no,2
4260,694,19,16,2,12,4,no,yes,1
4261,1560,16,12,14,17,8,yes,no,2
4262,1440,19,8,6,15,6,yes,no,1
4263,3454,34,3,28,15,12,no,no,1
4264,508,18,8,14,12,6,yes,no,2
4265,1518,16,8,14,19,6,no,no,2
4266,2158,24,16,2,15,28,no,no,4
4267,1766,22,12,10,23,10,no,no,2
4268,3163,30,5,20,17,24,no,no,4
4269,3742,30,3,16,17,24,no,no,4
4270,4290,35,7,24,17,14,no,no,1
4271,2325,19,24,14,19,24,no,no,5
4272,2883,16,28,14,15,30,no,no,4
4273,678,21,8,2,12,8,no,yes,1
4274,3654,37,7,40,23,14,no,no,1
4275,1447,15,24,14,21,6,no,no,2
4276,932,22,8,6,12,6,yes,no,2
4277,4142,38,5,56,19,18,no,no,4
4278,3475,35,5,16,19,22,no,no,5
4279,2775,18,20,10,17,18,no,no,5
4280,3525,37,3,24,17,20,no,no,5
4281,3411,31,3,44,23,24,no,no,4
4282,3671,31,3,44,23,18,no,no,4
4283,740,17,24,14,12,4,yes,no,1
4284,632,23,24,10,13,4,yes,no,2
4285,1467,24,20,10,21,10,no,no,1
4286,2262,23,28,6,23,28,no,no,4
4287,3968,39,5,44,15,30,yes,no,5
4288,3342,30,5,40,15,22,no,no,4
4289,2273,20,8,6,23,16,no,no,1
4290,1401,22,12,2,19,4,no,no,1
4291,2819,21,28,6,23,22,no,no,4
4292,2422,21,28,14,15,12,no,no,2
4293,3142,39,5,60,17,22,no,no,4
4294,990,21,28,6,12,6,no,yes,1
4295,3432,38,3,56,15,20,yes,no,4
4296,3251,30,7,60,23,14,no,no,2
4297,2309,20,8,10,23,26,no,no,5
4298,3285,38,3,48,17,14,no,no,2
4299,3563,37,7,24,17,22,no,no,5
4300,2610,22,28,14,23,26,no,no,4
4301,965,24,12,14,11,6,no,yes,2
4302,2203,21,12,2,21,30,no,no,5
4303,4018,38,3,32,17,20,no,no,5
4304,2375,17,20,6,19,28,no,no,4
4305,3938,36,1,28,15,30,no,no,5
4306,3913,39,3,44,17,24,no,no,4
4307,969,17,24,6,11,6,no,yes,2
4308,3394,34,3,60,15,18,no,no,5
4309,908,15,16,10,12,10,yes,no,1
4310,3304,33,5,32,17,24,yes,no,5
4311,951,23,20,14,11,6,no,yes,1
4312,2510,16,28,6,15,14,no,no,2
4313,4245,34,1,56,23,14,no,no,1
4314,2521,15,20,2,21,16,no,no,1
4315,2833,20,16,10,15,20,no,no,4
4316,1583,23,24,14,23,10,no,no,2
4317,2734,16,20,2,17,24,no,no,5
4318,2938,22,20,6,21,16,no,no,1
4319,1932,23,20,6,15,10,yes,no,2
4320,2073,20,8,10,17,20,no,no,5
4321,1912,21,8,10,15,10,yes,no,2
4322,3113,39,1,40,17,28,no,no,5
4323,3846,39,1,56,17,18,no,no,4
4324,832,18,24,6,11,10,yes,no,2
4325,1084,18,8,14,12,4,yes,no,2
4326,1475,17,24,2,17,4,no,no,2
4327,4270,32,1,44,19,16,no,no,2
4328,807,18,28,14,11,6,no,yes,2
4329,3958,30,3,40,23,20,no,no,4
4330,3841,32,5,60,23,28,no,no,5
4331,3039,38,7,20,19,20,no,no,5
4332,4024,33,7,44,21,14,yes,no,1
4333,3586,36,1,60,23,26,no,no,4
4334,1204,22,28,6,19,8,yes,no,2
4335,4304,30,1,48,17,16,yes,no,1
4336,1140,20,20,14,13,4,yes,no,1
4337,588,15,28,14,13,8,yes,no,2
4338,973,23,12,6,12,4,no,yes,1
4339,3752,39,1,52,17,12,yes,no,2
4340,2690,17,16,6,15,22,no,no,4
4341,2310,19,28,14,21,12,no,no,1
4342,3543,36,7,24,17,30,no,no,5
4343,2879,17,12,6,19,28,no,no,5
4344,3248,37,3,48,23,14,yes,no,2
4345,1144,19,20,6,13,4,yes,no,2
4346,3277,37,7,52,17,12,no,no,2
4347,1839,22,20,6,15,6,no,no,1
4348,1390,17,24,6,17,8,no,no,1
4349,2818,17,28,14,15,30,no,no,5
4350,2829,23,16,2,15,22,no,no,4
4351,2134,18,28,6,15,12,no,no,1
4352,1920,20,28,10,19,8,yes,no,2
4353,4228,31,7,24,21,28,yes,no,4
4354,866,21,16,6,12,10,no,yes,1
4355,777,19,12,14,11,6,no,yes,2
4356,1652,23,8,10,23,4,yes,no,2
4357,3053,33,5,44,19,12,no,no,2
4358,2721,15,28,10,23,14,no,no,2
4359,4059,39,3,56,23,14,no,no,2
4360,1382,24,8,10,19,10,no,no,2
4361,697,21,12,14,13,8,no,yes,1
4362,3644,33,7,32,19,16,yes,no,2
4363,2537,15,24,2,15,22,no,no,5
4364,1835,19,12,6,17,4,no,no,2
4365,758,22,8,14,12,8,no,yes,2
4366,2530,18,20,14,19,16,no,no,2
4367,1754,23,8,14,21,10,no,no,2
4368,4311,33,3,28,17,20,no,no,5
4369,1177,22,20,2,11,6,no,yes,2
4370,1924,18,28,14,21,6,yes,no,2
4371,2208,15,24,2,17,14,yes,no,2
4372,4320,34,7,16,17,18,yes,no,5
4373,2243,21,12,2,15,20,no,no,4
4374,569,22,20,2,12,6,no,yes,2
4375,2740,15,24,14,21,30,yes,no,5
4376,3161,35,5,52,17,30,no,no,5
4377,2556,17,16,14,15,28,yes,no,4
4378,3162,31,5,36,21,18,no,no,4
4379,511,23,8,14,13,6,no,yes,2
4380,1838,15,20,6,19,6,no,no,2
4381,2564,15,20,10,23,18,yes,no,4
4382,548,22,20,2,12,6,yes,no,1
4383,3597,32,1,24,23,24,no,no,5
4384,873,20,16,6,12,8,no,yes,2
4385,3924,30,3,32,19,20,yes,no,4
4386,2899,20,16,10,23,26,no,no,4
4387,1440,19,20,10,17,4,yes,no,2
4388,1689,17,8,6,21,6,no,no,2
4389,724,23,12,14,12,10,yes,no,1
4390,3428,31,1,36,17,14,yes,no,2
4391,2759,24,8,6,19,16,no,no,2
4392,2066,20,20,14,19,12,no,no,2
4393,3532,31,1,56,15,12,yes,no,2
4394,1809,23,20,2,19,10,no,no,2
4395,1921,19,28,2,19,8,no,no,2
4396,2376,15,12,6,21,28,yes,no,5
4397,3279,39,1,40,21,20,no,no,5
4398,2002,19,12,6,21,16,no,no,2
4399,4214,38,7,36,21,20,no,no,4
4400,3204,34,5,16,15,26,yes,no,5
4401,1617,15,12,10,15,8,no,no,1
4402,1066,19,8,14,11,10,no,yes,2
4403,3184,35,7,16,17,12,yes,no,1
4404,2739,20,12,6,19,28,no,no,4
4405,3201,35,7,48,15,12,no,no,2
4406,1452,22,16,2,15,8,yes,no,1
4407,3642,31,3,44,17,28,no,no,4
4408,1549,22,8,14,19,6,no,no,1
4409,1295,22,24,6,15,10,no,no,2
4410,1655,16,20,14,15,6,no,no,1
4411,2714,23,20,14,15,30,no,no,5
4412,1101,18,28,2,12,6,no,yes,2
4413,1443,16,28,14,19,4,no,no,2
4414,2399,23,12,2,21,18,no,no,5
4415,2406,17,28,14,21,28,no,no,5
4416,1909,18,8,10,21,8,no,no,1
4417,3703,31,1,48,23,30,no,no,4
4418,1811,24,12,14,23,8,no,no,1
4419,4271,34,5,36,15,22,no,no,4
4420,4056,39,5,52,23,20,yes,no,5
4421,1070,20,20,2,12,10,no,yes,2
4422,2207,19,16,14,19,28,no,no,5
4423,2043,21,16,6,15,16,no,no,1
4424,2928,23,12,14,21,24,yes,no,4
4425,2965,22,16,6,15,22,no,no,4
4426,2958,15,20,6,17,30,no,no,5
4427,2313,17,24,14,23,28,no,no,5
4428,742,24,12,14,11,8,no,yes,1
4429,3430,37,1,28,21,30,no,no,5
4430,4051,36,5,24,21,22,no,no,5
4431,2976,22,8,10,21,12,yes,no,1
4432,1639,20,12,14,15,6,no,no,2
4433,686,20,28,14,11,8,no,yes,2
4434,1755,18,16,14,19,6,no,no,2
4435,2448,21,12,14,17,22,yes,no,4
4436,1245,16,16,2,23,10,no,no,2
